id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
10781,1302,1316,3889348,3889402.0,81,25.0,12.0,6657,71.0,107.5,1356,True,False,80,0.0355,0.4722,0.9167,0.0081,0.45,1.0,1.0,1.9085,1.0414,1.0792,0.0833,-0.35525,0.266,0,0,0,0,0,0,1
10782,799,806,968156,968164.0,24,14.0,15.0,6430,157.5,151.5,1353,False,True,140,0.9411,0.5257,0.625,0.0044,0.4286,0.4286,1.0,1.3802,0.7782,0.9031,0.375,0.07875,0.1483,0,0,0,0,0,0,1
10783,1327,1337,3028545,3028556.0,210,33.0,22.0,21865,110.0,127.0,1358,False,True,40,0.0325,0.3951,0.7241,0.0184,1.0,0.6956,1.0,2.3222,1.3979,1.2787,0.2759,-0.0587,0.8123,0,0,0,0,0,0,1
10784,920,928,4933878,4920024.5,68,9.0,9.0,6942,90.0,118.0,1694,True,False,70,0.519,0.1806,0.8889,0.0047,0.8889,1.0,1.0,1.8325,0.9031,0.9542,0.1111,-0.1903,0.1773,0,0,0,0,0,0,1
10785,338,348,548929,548953.0,101,16.0,15.0,8996,95.0,126.0,1356,False,True,40,0.4956,0.3131,0.8182,0.0066,0.6875,1.0,1.0,2.0043,1.0414,1.1761,0.1818,-0.1433,0.3068,0,0,0,0,0,1,0
10786,1065,1078,340471,340499.0,184,20.0,19.0,20264,101.0,127.0,1360,False,True,40,0.4326,0.6094,0.6765,0.0125,0.8,0.7727,0.0,2.2601,1.2305,1.2305,-0.3235,-0.1115,0.463,0,0,1,0,0,0,0
10787,1588,1610,161008,161069.0,209,43.0,46.0,16076,65.0,111.0,1688,True,False,60,0.0912,0.5318,0.3333,0.0083,0.3429,0.9333,1.0,2.3201,1.1461,1.6233,0.6667,-0.2601,0.8705,1,0,0,0,0,0,0
10788,980,992,2258648,2258662.0,137,12.0,15.0,15501,75.0,127.0,1687,False,True,40,0.8371,0.1719,0.8,0.0071,1.0,1.0,1.0,2.1367,1.0792,1.1761,0.2,-0.1539,0.3241,0,0,0,0,0,0,1
10789,899,907,1292292,1292296.0,11,3.0,3.0,1398,112.0,149.0,1360,False,True,50,0.9401,0.3333,0.5,0.0022,1.0,1.0,0.0,1.0414,0.4771,0.4771,-0.5,0.0007,0.1307,0,0,0,0,0,0,0
10790,925,934,552377,552388.0,71,7.0,14.0,8532,110.0,132.0,1356,False,True,40,0.6623,0.3214,0.4286,0.0037,0.7143,1.0,1.0,1.8513,0.699,1.1461,0.5714,-0.0481,0.1892,0,0,0,0,0,0,0
10791,614,622,2182560,2182564.0,68,9.0,13.0,7804,110.0,127.0,1364,False,True,100,0.9456,0.2308,0.8461,0.0066,1.0,1.0,1.0,1.8325,0.9542,1.1139,0.1539,-0.082,0.257,0,0,0,0,1,0,0
10792,1669,1679,168027,168086.0,1126,59.0,54.0,155173,61.0,119.0,1688,False,True,60,0.0115,0.2981,0.24,0.0095,0.2319,0.96,1.0,3.0515,1.2041,1.699,0.76,-0.2166,1.0,0,0,0,0,0,0,1
10793,43,186,2300567,2300643.0,1499,137.5,105.0,155173,39.0,127.0,1358,False,True,40,0.0633,0.387,0.3785,0.037849999999999995,0.6875,0.5313,0.0,3.6443,2.0785,1.8062,-0.6215,-0.1921,1.0,0,0,1,0,0,0,0
10794,1196,1201,476876,476887.0,42,12.0,8.0,4304,115.0,135.0,1358,False,True,50,0.2298,0.4615,1.0,0.0066,0.75,0.875,0.5,1.6233,0.9542,0.8451,0.0,-0.0205,0.1862,0,0,0,1,0,0,0
10795,1123,1137,949136,949144.0,265,28.0,27.0,26197,105.0,127.0,1348,False,True,40,0.2536,0.3555,0.5909,0.0095,0.6842,1.0,1.0,2.4232,1.1139,1.4314,0.4091,-0.1093,0.6422,0,0,0,0,1,0,0
10796,1043,1053,4680348,4680372.0,111,20.0,16.0,1398,104.0,127.0,1364,True,False,70,0.3808,0.5357,0.8889,0.0118,0.75,0.9375,0.0,2.0453,1.2041,1.1761,-0.1111,-0.1097,0.266,0,0,0,0,0,0,1
10797,1167,1192,471253,471281.0,122,25.0,31.0,14029,105.0,132.0,1364,False,True,40,0.2279,0.5236,0.7391,0.0139,0.72,0.9677,1.0,2.0864,1.3617,1.4771,0.2609,-0.0884,0.4946,0,0,0,0,0,0,1
10798,950,957,7003,7020.0,66,9.0,8.0,6760,87.0,118.0,1688,False,True,70,0.8532,0.2045,0.7273,0.0047,0.8889,1.0,0.0,1.8195,0.9031,0.9031,-0.2727,-0.196,0.1934,0,0,0,0,0,0,1
10799,1283,1293,2070756,2087946.0,333,28.0,36.0,33682,102.0,132.0,1362,True,False,40,0.0458,0.3281,0.1408,0.0048,0.4643,1.0,1.0,2.5428,0.8451,1.5563,0.8571,-0.0929,0.7844,1,0,0,0,0,0,0
10800,1580,1589,1379196,1379206.0,140,14.0,14.0,15000,40.0,107.5,1652,True,False,140,0.1596,0.3021,0.5,0.0047,0.7143,1.0,1.0,2.1461,0.9031,1.1461,0.5,-0.35525,0.2288,0,0,0,0,0,0,1
10801,1109,1130,2750765,274608.0,229,44.0,19.0,21639,84.0,118.0,1366,True,False,80,0.0189,0.7341,0.3611,0.0184,0.3823,0.9474,0.0,2.3598,1.3979,1.2553,-0.6389,-0.2245,0.7955,0,0,0,0,0,0,1
10802,1247,1273,2633467,2633484.0,194,17.0,21.0,24530,115.0,140.0,1696,False,True,69,0.457,0.2988,0.7619,0.0094,0.9412,1.0,1.0,2.2878,1.2041,1.3222,0.2381,-0.0085,0.556,0,0,0,0,0,0,1
10803,623,631,2824729,2824741.0,81,16.0,12.0,9458,106.0,132.0,1362,True,False,70,0.9231,0.3667,1.0,0.0088,0.75,1.0,0.5,1.9085,1.0792,1.0792,0.0,-0.0625,0.2583,0,1,0,0,0,0,0
10804,1221,1232,801872,801889.0,118,18.0,21.0,14323,101.0,141.0,1350,False,True,40,0.1906,0.2346,0.2857,0.0052,0.3889,1.0,1.0,2.0719,0.8451,1.3222,0.7143,-0.0224,0.2901,1,0,0,0,0,0,0
10805,732,740,2750765,2750749.0,62,19.0,24.0,7313,109.0,132.0,1652,True,False,69,0.9003,0.5385,0.5385,0.0041,0.4737,0.64,1.0,1.7924,0.8451,1.3802,0.4615,-0.0651,0.1965,0,0,0,0,0,0,1
10806,41,215,2563697,2563708.0,1499,137.5,131.5,155173,39.0,126.0,1356,False,True,40,0.0604,0.4206,0.2069,0.037849999999999995,0.7166,0.5191,0.0,3.7981,2.0785,1.8129,-0.7931,-0.1853,1.0,0,0,1,0,0,0,0
10807,41,214,1626575,1626636.0,1499,137.5,131.5,155173,41.0,125.0,1358,False,True,40,0.0604,0.4285,0.3815,0.037849999999999995,0.6223,0.4925,0.0,3.8082,2.0785,1.8195,-0.6185,-0.1913,1.0,0,0,1,0,0,0,0
10808,1044,1078,273908,273912.0,149,31.0,27.0,17588,116.0,140.0,1364,True,False,80,0.45,0.6026,0.95,0.0147,0.6452,0.7037,0.0,2.1732,1.301,1.2787,-0.05,-0.011,0.6268,0,0,0,0,0,1,0
10809,1215,1234,923170,923211.0,80,36.0,13.0,10024,107.0,126.0,1690,True,False,70,0.5088,0.5357,0.8,0.0142,0.6667,0.6154,0.0,1.9031,1.3802,0.9031,-0.2,-0.0902,0.2322,0,0,0,0,0,0,1
10810,1002,1030,4933878,4920024.5,175,17.0,24.0,20714,78.0,132.0,1694,True,False,80,0.4107,0.6429,0.4,0.0081,0.5882,0.9524,1.0,2.243,1.0414,1.3802,0.6,-0.1497,0.3977,0,0,0,0,0,0,1
10811,37,48,2240409,2240422.0,114,17.0,14.0,13996,97.0,143.0,1362,False,True,140,0.0591,0.43,0.9,0.0081,0.5294,0.7857,1.0,2.0569,1.0414,1.1461,0.0,-0.1153,0.23,0,0,0,0,0,1,0
10812,1197,1210,419384,419405.0,146,41.0,41.0,19565,114.0,135.0,1358,False,True,40,0.2344,0.6168,1.0,0.0155,0.5758,0.5122,0.5,2.1644,1.3222,1.3222,0.0,-0.0524,0.8705,0,0,0,0,0,0,1
10813,39,212,2098521,2098591.0,1499,137.5,131.5,155173,43.0,124.0,1358,False,True,40,0.0574,0.4636,0.3931,0.037849999999999995,0.7269,0.4497,0.0,3.7859,2.0785,1.8261,-0.6069,-0.1865,1.0,0,0,1,0,0,0,0
10814,1219,1228,4104160,4104163.0,106,30.0,16.0,11998,95.0,124.0,1360,True,False,80,0.2183,0.5667,0.3333,0.0073,0.5,0.375,0.0,2.0253,1.0,0.699,-0.6667,-0.1664,0.3241,0,0,0,0,0,0,1
10815,619,630,4933878,4920024.5,146,44.0,39.0,155173,119.0,141.0,1360,False,True,40,0.7709,0.5702,0.4706,0.0184,0.5682,0.6154,0.0,2.1644,1.3979,1.3802,-0.5294,0.0015,0.9999,0,1,0,0,0,0,0
10816,1120,1145,2378173,2378236.0,1183,106.0,88.0,51661,103.0,127.0,1354,False,True,140,0.2278,0.4771,0.4839,0.0081,0.2903,1.0,1.0,3.0516,1.0414,1.9445,0.5161,-0.1063,0.9999,1,0,0,0,0,0,0
10817,486,494,1248676,1248687.0,111,9.0,13.0,11682,86.0,126.0,1654,True,False,80,0.6637,0.2028,0.8461,0.0047,0.8889,1.0,1.0,2.0453,0.9031,1.1139,0.1539,-0.1805,0.257,0,0,0,0,0,1,0
10818,1373,1388,4387848,4387862.0,137,18.0,15.0,15896,77.0,107.5,1690,True,False,70,0.0047,0.3535,0.8461,0.0077,0.7222,1.0,1.0,2.1367,1.1139,1.1761,0.1539,-0.3092,0.4089,0,0,0,0,0,0,1
10819,1191,1201,1314894,1314902.0,36,12.0,14.0,4131,106.0,132.0,1356,True,False,80,0.2026,0.4444,0.7857,0.0068,0.75,0.8571,0.0,1.5563,0.9542,1.1461,-0.2143,-0.0852,0.1862,0,0,0,0,0,1,0
10820,1021,1036,825488,825519.0,102,34.0,23.0,12531,110.0,132.0,1360,False,True,40,0.4865,0.5667,0.8824,0.0125,0.5294,0.9259,0.0,2.0086,1.2305,1.2041,-0.1177,-0.0481,0.4219,0,0,0,0,0,1,0
10821,39,211,4933878,4920024.5,1499,137.5,131.5,155173,31.0,141.0,1400,False,True,40,0.0557,0.529,0.9494,0.037849999999999995,0.2394,0.3846,1.0,4.113150000000001,2.0785,2.2148,0.059,-0.0949,1.0,0,0,1,0,0,0,0
10822,581,592,1036126,1036249.0,795,63.0,93.0,97966,108.0,142.0,1364,True,False,80,0.8234,0.4441,0.9444,0.0066,0.1923,0.9865,1.0,2.896,0.9542,1.9685,0.0556,-0.0633,0.9999,0,0,0,0,0,0,1
10823,540,563,31041,31058.0,139,25.0,17.0,16258,104.0,127.0,1654,True,False,80,0.671,0.4408,0.7647,0.0096,0.52,1.0,1.0,2.143,1.1139,1.2305,0.2353,-0.1197,0.3678,0,0,0,0,0,1,0
10824,625,631,1137189,1137216.0,137,28.0,20.0,16669,89.0,126.0,1364,False,True,100,0.9048,0.3316,0.8,0.0117,0.5714,1.0,1.0,2.1367,1.2041,1.301,0.2,-0.1431,0.5063,0,0,0,0,0,1,0
10825,1199,1209,1226170,1226204.0,108,27.0,21.0,12317,107.0,126.0,1356,False,True,40,0.2055,0.3316,0.5,0.0066,0.3333,0.9524,1.0,2.0334,0.9542,1.301,0.5,-0.1044,0.3359,0,0,0,0,0,0,1
10826,1468,1477,1724094,1724129.0,144,20.0,12.0,15147,37.0,107.5,1690,True,False,70,0.239,0.45,0.9167,0.0055,0.75,1.0,1.0,2.1584,0.9542,1.0792,0.0833,-0.35525,0.2432,0,0,0,0,0,1,0
10827,1325,1332,1338444,1338453.0,12,5.0,5.0,1335,110.0,141.0,1358,False,True,50,0.0,0.4667,0.8333,0.0037,1.0,1.0,1.0,1.0792,0.699,0.699,0.1667,-0.0049,0.14,0,0,0,1,0,0,0
10828,1056,1077,1859616,1859633.0,251,35.0,24.0,28050,89.0,133.0,1356,True,False,80,0.4223,0.5238,0.9048,0.0155,0.6,0.9583,0.0,2.3997,1.3222,1.3222,-0.0952,-0.1263,0.7254,0,0,0,0,0,1,0
10829,41,211,1536604,1536631.0,1499,137.5,131.5,155173,43.0,125.0,1356,False,True,40,0.0605,0.4294,0.3869,0.037849999999999995,0.6364,0.4667,0.0,3.8335,2.0785,1.8129,-0.6131,-0.1865,1.0,0,0,1,0,0,0,0
10830,1118,1130,177076,177087.0,110,21.0,23.0,12782,106.0,125.0,1362,False,True,140,0.3338,0.4121,0.6111,0.0081,0.4286,1.0,1.0,2.0414,1.0414,1.3424,0.3889,-0.081,0.3329,0,1,0,0,0,0,0
10831,65,82,3134228,3134249.0,120,20.0,17.0,12348,72.0,118.0,1358,True,False,70,0.0894,0.3772,0.7059,0.0125,0.85,1.0,0.0,2.0792,1.2305,1.0792,-0.2941,0.07875,0.3419,0,1,0,0,0,0,0
10832,1206,1214,115356,115418.0,377,29.0,39.0,41476,112.0,134.0,1372,False,True,40,0.2917,0.4231,0.4359,0.0095,0.4483,0.9474,1.0,2.5763,1.1139,1.5911,0.5641,-0.0752,0.9172,0,0,0,0,0,0,1
10833,41,214,1434944,1435012.0,1499,137.5,131.5,155173,41.0,126.0,1356,False,True,40,0.0605,0.4336,0.3815,0.037849999999999995,0.6654,0.5116,0.0,3.7904,2.0785,1.8451,-0.6185,-0.1902,1.0,0,0,1,0,0,0,0
10834,15,32,471253,471283.0,1097,31.0,83.0,103662,101.0,127.0,1692,True,False,140,0.0216,0.548,0.9063,0.0147,0.8095,0.9884,0.0,3.0402,1.301,1.9191,-0.0938,-0.1096,1.0,1,0,0,0,0,0,0
10835,39,180,462995,463001.0,1499,137.5,85.0,155173,96.0,127.0,1356,True,False,70,0.0575,0.4877,0.4,0.037849999999999995,0.7561,0.5732,0.0,3.8045,2.0785,1.6721,-0.6,-0.1774,1.0,0,1,0,0,0,0,0
10836,1295,1308,130760,130780.0,140,16.0,14.0,14187,74.0,107.5,1696,False,True,60,0.0619,0.3377,0.7143,0.0071,0.5625,1.0,1.0,2.1461,1.0792,1.1461,0.2857,-0.2574,0.2532,0,0,0,0,0,1,0
10837,2,11,171196,1712982.0,17,8.0,7.0,2183,105.0,141.0,1358,False,True,50,0.9338,0.4286,0.7143,0.0052,0.875,0.8571,0.0,1.2305,0.8451,0.699,-0.2857,-0.0195,0.1441,0,0,0,1,0,0,0
10838,1568,1577,2413168,2413186.0,101,35.0,18.0,11382,82.0,126.0,1688,True,False,140,0.2241,0.4074,0.3333,0.0054,0.2571,1.0,1.0,2.0043,0.9542,1.2553,0.6667,-0.1776,0.4025,1,0,0,0,0,0,0
10839,39,212,679386,679391.0,1499,137.5,131.0,155173,47.0,124.0,1358,False,True,40,0.0574,0.4332,0.3931,0.037849999999999995,0.6757,0.5114,0.0,3.8475,2.0785,1.8129,-0.6069,-0.1839,1.0,0,0,1,0,0,0,0
10840,1067,1083,96606,96620.0,204,20.0,23.0,21691,93.0,119.0,1356,True,False,140,0.4047,0.3862,0.3617,0.0087,0.6,0.913,1.0,2.3096,1.0792,1.3617,0.6383,-0.1709,0.4729,0,0,0,0,0,1,0
10841,614,622,2183073,2183084.0,83,16.0,12.0,9155,78.0,125.0,1364,True,False,70,0.9337,0.2828,0.9167,0.0081,0.6875,0.9167,1.0,1.9191,1.0414,1.0414,0.0833,-0.2288,0.2432,0,0,0,0,0,0,1
10842,623,631,2071746,2071756.0,140,21.0,12.0,15397,88.0,110.0,1668,True,False,80,0.8377,0.4658,0.6923,0.0066,0.6191,1.0,1.0,2.1461,1.0414,1.1139,0.3077,-0.2395,0.3419,0,0,0,0,0,1,0
10843,41,218,2957266,2957336.0,1499,137.5,131.5,155173,44.0,119.0,1358,False,True,40,0.0574,0.4018,0.3864,0.037849999999999995,0.6416,0.5303,0.0,3.845,2.0785,1.8261,-0.6136,-0.1893,1.0,0,0,1,0,0,0,0
10844,74,82,798878,798912.0,540,42.0,39.0,59901,84.0,125.0,1356,True,False,70,0.1272,0.2852,0.4231,0.0088,0.2857,1.0,1.0,2.7316,1.0792,1.5911,0.5769,-0.2186,0.9856,0,1,0,0,0,0,0
10845,1372,1378,1826255,1826334.0,102,9.0,15.0,12808,96.0,127.0,1358,False,True,40,0.7772,0.2143,0.4,0.0047,1.0,1.0,1.0,2.0086,0.9031,1.1761,0.6,-0.1158,0.2469,0,0,1,0,0,0,0
10846,508,519,2401932,2401940.0,51,16.0,14.0,6335,102.0,134.0,1356,True,False,70,0.699,0.5167,0.8571,0.0044,0.2105,1.0,1.0,1.7076,0.7782,1.1461,0.1429,-0.0625,0.1954,0,0,0,0,0,1,0
10847,691,745,2368189,2368203.0,1499,120.0,131.5,155173,49.0,127.0,1360,False,True,100,0.9456,0.5914,0.9398,0.031,0.8667,0.7068,0.5,3.2014,1.6128,2.2304,0.0602,-0.1797,1.0,0,0,0,0,0,0,1
10848,1271,1285,745366,745380.0,175,15.0,21.0,18720,95.0,124.0,1687,False,True,140,0.1226,0.3568,0.4737,0.0066,0.6,1.0,1.0,2.243,0.9542,1.3222,0.5263,-0.1677,0.3601,1,0,0,0,0,0,0
10849,861,871,629605,629613.0,289,50.0,37.0,26745,78.0,126.0,1360,False,True,40,0.0896,0.5489,0.2353,0.0244,0.6053,0.3158,0.0,2.4609,1.5185,1.2553,-0.7647,-0.2015,0.8479,0,0,0,0,0,0,1
10850,14,24,2463108,2463138.0,128,18.0,18.0,12886,99.0,126.0,1687,False,True,40,0.2056,0.2441,0.7059,0.0104,0.9444,1.0,1.0,2.1072,1.2305,1.2553,0.2941,-0.1263,0.3419,0,0,0,0,0,1,0
10851,1136,1142,964339,964360.0,140,17.0,26.0,16538,104.0,127.0,1358,False,True,40,0.3069,0.3977,0.2973,0.0066,0.5294,1.0,1.0,2.1461,0.9542,1.415,0.7027,-0.0965,0.3464,0,0,0,0,0,0,1
10852,852,856,1506525,1506531.0,12,4.0,5.0,1509,129.0,149.0,1360,False,True,50,0.7393,0.25,0.75,0.0029,1.0,0.8333,0.0,1.0792,0.6021,0.699,-0.25,0.0616,0.1262,0,0,0,1,0,0,0
10853,1619,1637,7003,7020.0,132,19.0,19.0,13355,66.0,124.0,1632,True,False,100,0.065,0.2715,0.6842,0.0095,0.6842,1.0,1.0,2.1206,1.1139,1.2787,0.3158,-0.2257,0.4089,1,0,0,0,0,0,0
10854,41,214,564200,564395.0,1499,137.5,131.5,155173,25.0,143.0,1400,False,True,40,0.0586,0.529,0.9282,0.037849999999999995,0.2199,0.3049,0.0,4.113150000000001,2.0785,2.3075,-0.0718,-0.0801,1.0,0,0,1,0,0,0,0
10855,1034,1047,718174,718237.0,103,24.0,13.0,10583,93.0,119.0,1364,False,True,140,0.5552,0.3567,0.8667,0.0089,0.5833,1.0,1.0,2.0128,1.0792,1.1139,0.1333,-0.1769,0.3977,0,0,0,0,0,0,1
10856,14,23,3522485,3522508.0,217,17.0,17.0,23207,61.0,127.0,1686,False,True,60,0.0607,0.5188,0.7368,0.0083,0.8235,1.0,1.0,2.3345,1.1461,1.2787,0.2632,-0.1699,0.4399,0,0,0,0,0,1,0
10857,1633,1642,560425,560445.0,91,17.0,15.0,9110,22.0,107.5,1688,True,False,140,0.065,0.2833,0.6667,0.0059,0.5882,1.0,1.0,1.959,1.0,1.1761,0.3333,-0.35525,0.266,0,0,0,0,0,1,0
10858,24,50,402394,402418.0,166,42.0,18.0,19728,110.0,134.0,1687,False,True,140,0.0296,0.3818,0.2333,0.0053,0.2593,1.0,1.0,2.2201,0.9542,1.2553,0.7667,-0.0849,0.6173,0,0,0,0,0,0,1
10859,867,868,1458128,1458136.0,16,7.0,5.0,2062,112.0,140.0,1358,False,True,50,0.7158,0.4286,1.0,0.0052,1.0,1.0,0.5,1.2041,0.8451,0.699,0.0,-0.0029,0.1361,0,0,0,1,0,0,0
10860,1573,1586,1637218,1637282.0,677,91.0,87.0,67754,96.0,124.0,1652,True,False,100,0.105,0.3902,0.2895,0.0084,0.3306,1.0,1.0,2.8142,1.1461,1.9395,0.7105,-0.1608,0.9996,1,0,0,0,0,0,0
10861,39,193,498078,498335.0,1499,137.5,119.0,155173,38.0,124.0,1356,False,True,40,0.0556,0.3659,0.3855,0.037849999999999995,0.8,0.4114,0.0,3.7911,2.0785,1.716,-0.6145,-0.1902,1.0,0,0,1,0,0,0,0
10862,1259,1271,639848,639857.0,176,36.0,29.0,23155,114.0,141.0,1354,False,True,40,0.1445,0.4957,0.1936,0.0148,0.6522,0.931,1.0,2.2455,1.301,1.4914,0.8065,-0.0481,0.6173,0,0,0,0,0,0,1
10863,0,16,776120,776424.0,1499,137.5,131.5,155173,33.0,143.0,1360,True,False,80,0.0,0.4727,0.0422,0.0118,0.0724,0.9858,1.0,3.5825,1.2041,2.5527,0.9578,-0.35525,1.0,1,0,0,0,0,0,0
10864,576,588,414919,414931.0,268,17.0,24.0,25809,77.0,124.0,1373,False,True,40,0.6622,0.2448,0.7368,0.0102,0.8235,1.0,1.0,2.4281,1.1461,1.2787,0.2632,-0.2415,0.4399,0,0,0,0,0,0,1
10865,41,192,1611713,1611861.0,1499,137.5,131.5,155173,35.0,141.0,1404,False,True,40,0.0585,0.5058,0.8895,0.037849999999999995,0.2413,0.4236,1.0,4.0457,2.0785,2.2227,0.1105,-0.0971,1.0,0,0,1,0,0,0,0
10866,1293,1305,4933878,4920024.5,176,42.0,28.0,20570,104.0,134.0,1692,False,True,80,0.1475,0.3232,0.0938,0.013,1.0,0.2857,0.0,2.2455,1.3424,1.4472,-0.9063,-0.1132,0.5378,1,0,0,0,0,0,0
10867,662,670,938565,938574.0,130,9.0,26.0,16308,99.0,133.0,1654,True,False,100,0.9213,0.2415,0.3462,0.0047,0.8889,1.0,1.0,2.1173,0.9031,1.415,0.6539,-0.1251,0.3882,0,0,0,0,0,0,1
10868,1688,1694,1713172,1713184.0,68,14.0,16.0,4996,27.0,107.5,1688,True,False,140,0.0071,0.2727,0.6875,0.0065,0.7857,1.0,1.0,1.8325,1.0414,1.2041,0.3125,-0.35525,0.3012,0,0,0,0,0,0,1
10869,1557,1584,990037,990193.0,1371,114.0,131.0,150413,46.0,140.0,1692,False,True,90,0.0877,0.4954,0.1471,0.0277,0.2385,0.9847,1.0,3.137,1.5798,2.1206,0.8529,-0.0569,1.0,0,0,0,0,0,1,0
10870,1293,1304,684296,684315.0,938,67.0,80.0,83716,84.0,117.0,1394,False,True,140,0.0723,0.6086,0.3235,0.0143,0.44,0.95,1.0,2.9722,1.301,1.8389,0.6765,-0.2544,0.9985,1,0,0,0,0,0,0
10871,41,217,2300789,2300856.0,1499,137.5,129.0,155173,40.0,124.0,1356,False,True,40,0.0605,0.4508,0.3823,0.037849999999999995,0.6377,0.4823,0.0,3.7911,2.0785,1.8129,-0.6176,-0.1904,1.0,0,0,1,0,0,0,0
10872,233,259,939291,939346.0,655,91.0,58.0,86417,105.0,141.0,1356,False,True,40,0.2884,0.7306,0.6098,0.0251,0.4615,0.431,0.0,2.8162,1.5315,1.3979,-0.3902,-0.0508,0.9932,0,0,0,0,0,0,1
10873,796,822,367429,367455.0,118,26.0,18.0,16571,111.0,143.0,1368,True,False,69,0.8111,0.5318,0.9444,0.0155,0.75,0.8333,0.0,2.0719,1.3222,1.2553,-0.0556,-0.0727,0.5063,0,0,0,0,0,0,1
10874,1677,1686,2089982,2089996.0,55,11.0,12.0,4347,80.0,107.5,1692,True,False,70,0.0047,0.2424,0.8182,0.0066,0.8182,0.9167,1.0,1.7404,0.9542,1.0414,0.1818,-0.331,0.2051,0,0,0,0,0,1,0
10875,209,232,3947227,3947239.0,60,12.0,10.0,6567,87.0,133.0,1358,False,True,40,0.2724,0.4242,0.8182,0.0059,0.8333,0.9,0.0,1.7781,1.0,0.9542,-0.1818,-0.2323,0.1773,0,0,0,0,0,1,0
10876,1109,1134,2811847,2811861.0,265,56.0,35.0,26255,52.0,134.0,1364,True,False,80,0.3237,0.5921,0.64,0.0254,0.6944,0.7179,0.0,2.4232,1.6335,1.5441,-0.36,-0.343,0.9157,0,0,0,0,0,1,0
10877,79,154,1859616,1863535.0,1499,137.5,131.5,155173,37.0,126.0,1666,False,True,40,0.1772,0.5403,0.0448,0.0236,0.0906,0.9711,1.0,3.581,1.5051,2.549,0.9552,-0.2511,1.0,0,0,1,0,0,0,0
10878,788,796,1229599,1229628.0,107,15.0,21.0,12652,104.0,119.0,1690,False,True,70,0.9279,0.2829,0.381,0.0047,0.5333,1.0,1.0,2.0294,0.9031,1.3222,0.6191,-0.1386,0.2901,0,0,0,0,0,0,1
10879,542,564,2829521,2829590.0,140,17.0,12.0,14167,70.0,118.0,1360,True,False,70,0.7595,0.256,0.8571,0.0103,0.8235,1.0,0.0,2.1461,1.1461,1.0792,-0.1429,-0.213,0.2901,0,0,0,0,0,1,0
10880,732,750,90910,90937.0,171,22.0,30.0,19997,157.5,151.5,1387,False,True,40,0.8667,0.3065,0.4,0.0087,0.4762,0.9677,1.0,2.233,1.0792,1.4771,0.6,0.07875,0.5951,0,0,1,0,0,0,0
10881,893,917,733668,733675.0,212,37.0,35.0,25563,95.0,141.0,1364,False,True,40,0.793,0.3636,0.5556,0.016,0.5484,0.9063,0.0,2.3117,1.4314,1.2553,-0.4444,-0.0545,0.6015,0,0,0,1,0,0,0
10882,39,214,1786253,1786320.0,1499,137.5,131.5,155173,43.0,125.0,1356,False,True,40,0.0575,0.4121,0.3841,0.037849999999999995,0.5635,0.5114,0.0,3.8124,2.0785,1.8261,-0.6159,-0.1855,1.0,0,0,1,0,0,0,0
10883,803,825,1312943,1312948.0,54,18.0,6.0,7553,122.0,142.0,1362,False,True,40,0.7894,0.4632,0.2632,0.0115,1.0,0.8333,0.0,1.7324,1.2787,0.699,-0.7368,0.0103,0.2007,0,0,0,0,0,0,1
10884,1643,1662,1715826,1715848.0,478,33.0,54.0,53525,36.0,108.0,1698,False,True,90,0.0663,0.2469,0.16,0.0065,0.2647,1.0,1.0,2.6785,1.0414,1.7324,0.84,-0.2997,0.9263,0,0,0,0,0,0,1
10885,645,651,2550643,2550653.0,87,12.0,18.0,9693,99.0,127.0,1364,True,False,70,0.9808,0.25,1.0,0.0066,0.75,1.0,0.5,1.9395,0.9542,1.2553,0.0,-0.1264,0.2384,0,0,0,0,0,1,0
10886,723,730,1130901,1130901.0,17,3.0,4.0,2240,109.0,143.0,1358,False,True,50,0.0,0.375,0.375,0.0037,1.0,1.0,0.0,1.2305,0.699,0.6021,-0.625,-0.0418,0.1262,0,0,0,1,0,0,0
10887,1325,1336,1164921,1164931.0,210,23.0,22.0,24783,113.0,141.0,1362,False,True,40,0.2872,0.3567,1.0,0.0103,0.8461,0.9546,0.5,2.3222,1.1461,1.3424,0.0,-0.0096,0.4465,0,0,0,0,0,0,1
10888,41,212,1647908,1647865.0,1499,137.5,131.5,155173,42.0,124.0,1356,False,True,40,0.0604,0.5601,0.3934,0.037849999999999995,0.4868,0.4114,0.0,3.7903,2.0785,1.8325,-0.6066,-0.1933,1.0,0,0,1,0,0,0,0
10889,1260,1271,71777,71798.0,431,44.0,10.0,49094,117.0,132.0,1356,False,True,40,0.1495,0.5552,0.4412,0.036,0.9302,0.4,0.0,2.6656,1.6902,1.0792,-0.5588,-0.0358,0.9831,0,0,0,0,0,1,0
